,Ae,T,A,Aem,Am,Ara_minus,Ara_plus,Ge,C,MS,E,L,MT,model_id,timepoint
167,1.0,1.0,1.0,0.0,0.999804,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,17.0
168,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,18.0
169,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,19.0
170,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,20.0
171,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,21.0
172,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,22.0
173,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,23.0
174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,24.0
175,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,25.0
176,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,26.0
177,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,27.0
178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,28.0
179,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,bn_265,29.0
180,0.3009129999999997,0.5121630000000001,0.5727749999999987,0.6866869999999995,0.41298299999999927,0.2941939999999999,0.34435399999999994,0.6927409999999985,0.4396779999999997,0.4029019999999998,0.4802019999999998,0.6131730000000002,0.5433449999999993,bn_784,0.0
181,0.11021199999999996,0.5285260000000003,0.5853890000000002,0.8847630000000003,0.26322399999999985,0.10082399999999996,0.1516580000000001,0.8919879999999997,0.2753389999999999,0.20646800000000015,0.35202599999999995,0.7638759999999994,0.5031139999999998,bn_784,1.0
182,0.039069,0.45378400000000024,0.5428460000000002,0.9619180000000003,0.13834599999999989,0.034849,0.06216500000000001,0.9613150000000005,0.13405199999999995,0.08037300000000004,0.20179999999999998,0.8622360000000002,0.3462020000000003,bn_784,2.0
183,0.013625,0.328514,0.4524589999999999,0.9882900000000002,0.06001299999999998,0.013445999999999998,0.02607700000000001,0.9829570000000001,0.059909000000000004,0.029522000000000003,0.10363900000000001,0.9245399999999999,0.199306,bn_784,3.0
184,0.005465,0.21515600000000001,0.332497,0.996509,0.02425,0.0034999999999999996,0.010800999999999998,0.9918249999999998,0.026680000000000006,0.011687,0.047883999999999996,0.9598909999999999,0.106243,bn_784,4.0
185,0.0018880000000000001,0.128428,0.22199500000000005,0.99889,0.011825,0.001098,0.005056000000000001,0.997559,0.010632,0.00429,0.020014000000000004,0.97946,0.052710999999999994,bn_784,5.0
186,0.0,0.071675,0.135756,0.9996640000000001,0.006109000000000001,0.000112,0.002366,0.999476,0.003109,0.002704,0.008487,0.989774,0.023782,bn_784,6.0
187,0.0,0.033978,0.081245,0.9999999999999999,0.001894,0.0,0.001118,0.9996169999999999,0.001,0.0006540000000000001,0.003091,0.9962259999999998,0.009681000000000002,bn_784,7.0
188,0.0,0.015678,0.044303,1.0,0.0005,0.0,0.000714,1.0,0.001,0.0,0.0010730000000000002,0.9985,0.006516,bn_784,8.0
189,0.0,0.007831,0.022583,1.0,0.0005,0.0,0.000156,1.0,0.000684,0.0,0.0005,0.998666,0.004161,bn_784,9.0
190,0.0,0.004379,0.01379,1.0,0.000183,0.0,0.0,1.0,0.000483,0.0,5.5e-05,0.999878,0.00198,bn_784,10.0
191,0.0,0.002833,0.007951,1.000001,0.0,0.0,0.0,1.000001,0.0,0.0,0.0,1.000001,0.001024,bn_784,11.0
192,0.0,0.002114,0.004493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000541,bn_784,12.0
193,0.0,0.000982,0.003125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.9e-05,bn_784,13.0
194,0.0,0.0,0.001248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,14.0
195,0.0,0.0,0.000481,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,15.0
196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,16.0
197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,17.0
198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,18.0
199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,19.0
200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,20.0
201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,21.0
202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,22.0
203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,23.0
204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,24.0
205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,25.0
206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,26.0
207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,27.0
208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,28.0
209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_784,29.0
210,0.29620000000000024,0.5325340000000004,0.5643959999999997,0.304712,0.3948309999999998,0.31520300000000007,0.5529640000000002,0.3183830000000008,0.5444300000000007,0.6003359999999994,0.5212340000000008,0.5651590000000007,0.62091,bn_595,0.0
211,0.10231599999999981,0.6354600000000006,0.6269589999999999,0.10859599999999991,0.21121200000000007,0.11539400000000005,0.6065319999999995,0.11479600000000002,0.7099019999999996,0.7459789999999996,0.6302539999999994,0.5478599999999999,0.7645189999999998,bn_595,1.0
212,0.034609999999999995,0.7456409999999997,0.681952,0.03971099999999997,0.10541600000000004,0.04700500000000001,0.6284970000000003,0.03872399999999999,0.8586269999999996,0.853943,0.750216,0.4734449999999999,0.8574269999999999,bn_595,2.0
213,0.011861000000000002,0.8393409999999998,0.7577290000000001,0.012745000000000001,0.051960000000000006,0.019274999999999997,0.6897580000000001,0.011481000000000002,0.9355130000000002,0.9208670000000002,0.8410130000000007,0.394543,0.914844,bn_595,3.0
214,0.004899,0.8984869999999999,0.8305379999999999,0.006052999999999999,0.024683999999999998,0.006525000000000001,0.7613289999999999,0.003477,0.9702879999999999,0.95977,0.9025709999999999,0.31359799999999993,0.9533569999999999,bn_595,4.0
215,0.002611,0.9410759999999998,0.8899939999999998,0.0026030000000000003,0.010943,0.0028320000000000003,0.8330730000000001,0.001108,0.9873939999999998,0.9812289999999998,0.946515,0.23845800000000003,0.9772299999999998,bn_595,5.0
216,0.000535,0.9663769999999999,0.930468,0.000592,0.005357,0.001337,0.88525,0.0,0.9946799999999999,0.9896159999999999,0.972824,0.170379,0.989381,bn_595,6.0
217,0.0,0.981215,0.957997,0.0005,0.002341,0.000646,0.925776,0.0,0.997237,0.995308,0.986688,0.11576099999999999,0.994407,bn_595,7.0
218,0.0,0.9896340000000001,0.9757790000000001,6.1e-05,0.001192,0.0005,0.952199,0.0,0.9982700000000001,0.9973609999999999,0.9938689999999999,0.078438,0.99648,bn_595,8.0
219,0.0,0.9933909999999998,0.9864279999999999,0.0,0.000606,0.000167,0.9717969999999999,0.0,0.999061,0.998328,0.997259,0.050499,0.9977079999999999,bn_595,9.0
220,0.0,0.996185,0.991285,0.0,0.0005,0.0,0.9846959999999999,0.0,0.999999,0.9993599999999999,0.998408,0.029339,0.9984989999999999,bn_595,10.0
221,0.0,0.9974989999999999,0.994051,0.0,6.7e-05,0.0,0.9901709999999999,0.0,0.999999,0.999999,0.9984989999999999,0.018423000000000002,0.99879,bn_595,11.0
222,0.0,0.997989,0.9979030000000001,0.0,0.0,0.0,0.9947900000000001,0.0,1.0,1.0,0.9988760000000001,0.011855,0.9995,bn_595,12.0
223,0.0,0.998463,0.998132,0.0,0.0,0.0,0.99737,0.0,1.000001,1.000001,0.999501,0.007121000000000001,0.999783,bn_595,13.0
224,0.0,0.99973,0.998708,0.0,0.0,0.0,0.998293,0.0,1.000001,1.000001,0.999931,0.003997,1.000001,bn_595,14.0
225,0.0,1.0,0.999,0.0,0.0,0.0,0.998772,0.0,1.0,1.0,1.0,0.001709,1.0,bn_595,15.0
226,0.0,1.0,0.999726,0.0,0.0,0.0,0.999015,0.0,1.0,1.0,1.0,0.001,1.0,bn_595,16.0
227,0.0,1.0,1.0,0.0,0.0,0.0,0.999815,0.0,1.0,1.0,1.0,0.000915,1.0,bn_595,17.0
228,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0002,1.0,bn_595,18.0
229,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,19.0
230,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,20.0
231,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,21.0
232,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,22.0
233,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,23.0
234,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,24.0
235,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,25.0
236,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,26.0
237,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,27.0
238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,28.0
239,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_595,29.0
240,0.31197700000000017,0.5304819999999998,0.39160000000000006,0.6882479999999993,0.42075799999999924,0.7032169999999992,0.4574719999999995,0.6947869999999999,0.4468769999999993,0.5985839999999997,0.5099119999999995,0.42848700000000023,0.5848289999999997,bn_34,0.0
241,0.114381,0.5885809999999995,0.20809200000000025,0.8897059999999983,0.26469400000000026,0.8871939999999996,0.3390829999999997,0.8887109999999991,0.2763039999999999,0.6003269999999998,0.5743459999999997,0.4626549999999994,0.5999240000000002,bn_34,1.0
242,0.040014000000000015,0.5621889999999998,0.09749299999999995,0.9636780000000003,0.136603,0.9598409999999999,0.23949299999999998,0.9574880000000004,0.14029800000000006,0.47896099999999997,0.55203,0.5986789999999999,0.4880199999999997,bn_34,2.0
243,0.011568000000000002,0.454745,0.043274999999999994,0.9857499999999998,0.06236799999999999,0.9849129999999997,0.146586,0.9820239999999998,0.06791100000000003,0.3465569999999999,0.4610439999999999,0.7247409999999999,0.3438830000000001,bn_34,3.0
244,0.0026449999999999993,0.334634,0.018795000000000003,0.9940189999999999,0.026339,0.9950759999999998,0.07915300000000003,0.9932119999999999,0.030458000000000006,0.22394499999999998,0.3444559999999999,0.827935,0.215196,bn_34,4.0
245,0.000177,0.22285499999999994,0.0071309999999999985,0.998502,0.009439000000000001,0.999009,0.039608,0.9974489999999999,0.013364,0.13060299999999994,0.22718799999999997,0.9012470000000001,0.12507599999999996,bn_34,5.0
246,0.0,0.13723700000000003,0.004287,0.9999219999999999,0.002376,0.9999989999999999,0.016835000000000003,0.9989909999999999,0.007973000000000001,0.07235399999999997,0.143734,0.9494530000000001,0.06726199999999999,bn_34,6.0
247,0.0,0.08385799999999999,0.001531,0.9999989999999997,0.0007430000000000001,0.9999989999999997,0.007473,0.9999969999999997,0.003636,0.03951,0.083476,0.973607,0.034581,bn_34,7.0
248,0.0,0.046197999999999996,0.000318,0.9999990000000001,0.0005,0.9999990000000001,0.003922999999999999,0.9999990000000001,0.001085,0.022629,0.054076000000000006,0.987673,0.018222000000000002,bn_34,8.0
249,0.0,0.027612999999999995,0.0,1.0,0.0005,1.0,0.001426,1.0,0.0005,0.011293999999999998,0.029808,0.9941760000000001,0.009039,bn_34,9.0
250,0.0,0.015674,0.0,1.000001,0.000319,1.000001,0.0005,1.000001,0.0005,0.005544,0.014345,0.996652,0.005297000000000001,bn_34,10.0
251,0.0,0.009196000000000001,0.0,0.9999989999999997,0.0,0.9999989999999997,0.0005,0.9999989999999997,0.0005,0.002443,0.008311,0.9987349999999999,0.0037909999999999997,bn_34,11.0
252,0.0,0.005986,0.0,1.0,0.0,1.0,0.000105,1.0,0.000478,0.0010060000000000002,0.004119,0.9994999999999999,0.002465,bn_34,12.0
253,0.0,0.004336,0.0,0.999999,0.0,0.999999,0.0,0.999999,0.0,0.000739,0.002284,0.999911,0.001047,bn_34,13.0
254,0.0,0.001172,0.0,0.9999990000000001,0.0,0.9999990000000001,0.0,0.9999990000000001,0.0,0.0,0.00119,0.9999990000000001,0.000137,bn_34,14.0
255,0.0,0.00048,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,15.0
256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,16.0
257,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,17.0
258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,18.0
259,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,19.0
260,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,20.0
261,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,21.0
262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,22.0
263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,23.0
264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,24.0
265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,25.0
266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,26.0
267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,27.0
268,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,28.0
269,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_34,29.0
270,0.3189750000000004,0.5250789999999997,0.5799169999999989,0.6853539999999988,0.4319529999999997,0.3245390000000006,0.4343290000000001,0.31827000000000005,0.5424900000000001,0.40096899999999996,0.4548720000000002,0.5787009999999996,0.5966049999999994,bn_624,0.0
271,0.10861899999999994,0.6142229999999996,0.6304659999999996,0.8808579999999981,0.26610000000000006,0.11566699999999995,0.3173789999999998,0.1237610000000001,0.7041799999999994,0.292697,0.37102999999999964,0.676150999999999,0.698242999999999,bn_624,1.0
272,0.04171900000000001,0.7058770000000002,0.6677980000000002,0.9494630000000003,0.14325000000000002,0.03656300000000001,0.207462,0.04505800000000003,0.8450069999999997,0.2289570000000001,0.30578999999999984,0.7472789999999997,0.7847639999999999,bn_624,2.0
273,0.014857000000000002,0.7785299999999999,0.7274249999999997,0.9795489999999994,0.064334,0.011780000000000002,0.123097,0.016949,0.9248889999999997,0.171994,0.23664799999999997,0.8154929999999999,0.8584269999999998,bn_624,3.0
274,0.006446000000000001,0.8447910000000001,0.78692,0.994116,0.027572,0.0036260000000000003,0.062391999999999996,0.004593,0.9671430000000002,0.11713399999999999,0.17966000000000004,0.878849,0.9165300000000001,bn_624,4.0
275,0.001881,0.9076039999999997,0.8580329999999997,0.9982209999999998,0.011510000000000001,1.6e-05,0.034786,0.0009209999999999999,0.9861639999999998,0.067967,0.127591,0.9324879999999997,0.9593399999999997,bn_624,5.0
276,0.0005499999999999999,0.9498179999999999,0.90675,0.9999140000000001,0.005065000000000001,0.0,0.01942,0.0005,0.994583,0.04208100000000001,0.083307,0.9584900000000002,0.9787569999999999,bn_624,6.0
277,0.000424,0.969646,0.94318,1.000001,0.002721,0.0,0.008778999999999999,0.0005,0.99783,0.025282,0.051318,0.9762359999999999,0.9885579999999999,bn_624,7.0
278,0.0,0.9849369999999998,0.9667999999999999,0.9999989999999999,0.000847,0.0,0.003356,0.000291,0.9988619999999998,0.012597,0.029731,0.986575,0.9943419999999998,bn_624,8.0
279,0.0,0.992467,0.980145,1.0,0.000323,0.0,0.0013809999999999998,0.0,1.0,0.00592,0.014954000000000002,0.991816,0.997833,bn_624,9.0
280,0.0,0.996594,0.988457,1.0,0.0,0.0,0.0,0.0,1.0,0.002326,0.006392999999999999,0.996363,0.999303,bn_624,10.0
281,0.0,0.9994850000000001,0.993321,0.9999990000000001,0.0,0.0,0.0,0.0,0.9999990000000001,0.00106,0.002298,0.997908,0.9999990000000001,bn_624,11.0
282,0.0,0.999944,0.9969290000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0005,0.001,0.999399,1.0,bn_624,12.0
283,0.0,1.000001,0.998764,1.000001,0.0,0.0,0.0,0.0,1.000001,0.0005,0.000688,0.999501,1.000001,bn_624,13.0
284,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9e-06,7.2e-05,0.9995,1.0,bn_624,14.0
285,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9995,1.0,bn_624,15.0
286,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.999991,1.0,bn_624,16.0
287,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,17.0
288,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,18.0
289,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,19.0
290,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,20.0
291,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,21.0
292,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,22.0
293,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,23.0
294,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,24.0
295,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,25.0
296,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,26.0
297,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,27.0
298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,28.0
299,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_624,29.0
300,0.3155629999999999,0.5386989999999997,0.5844570000000002,0.3112019999999998,0.41984099999999897,0.31655599999999967,0.47838199999999925,0.6838510000000007,0.4505499999999998,0.5769489999999992,0.524399,0.35018799999999933,0.5990569999999998,bn_520,0.0
301,0.12147100000000015,0.597144,0.6337939999999997,0.1164240000000001,0.24952699999999992,0.11155700000000011,0.374378,0.8792069999999993,0.28695999999999994,0.6138259999999989,0.5808439999999995,0.17087200000000005,0.6104069999999995,bn_520,1.0
302,0.044832999999999984,0.5662439999999995,0.6239419999999993,0.039358000000000004,0.12483800000000005,0.04186400000000002,0.24717199999999992,0.9547819999999997,0.15479499999999996,0.505173,0.5641109999999996,0.080174,0.49732000000000026,bn_520,2.0
303,0.014810999999999998,0.47031299999999987,0.5553399999999997,0.014885000000000002,0.054769,0.013973000000000005,0.14804399999999993,0.9837439999999996,0.06841899999999997,0.35058300000000003,0.47129899999999986,0.032781000000000005,0.36035800000000007,bn_520,3.0
304,0.0070160000000000005,0.356378,0.4600979999999999,0.0063620000000000005,0.024836000000000004,0.004124,0.07740000000000001,0.9952819999999999,0.029126000000000003,0.22071799999999997,0.3514070000000001,0.011583,0.231396,bn_520,4.0
305,0.0033750000000000004,0.24697799999999998,0.35279,0.0028409999999999998,0.012314,0.001431,0.039146999999999994,0.9981209999999999,0.014232,0.12245000000000002,0.229422,0.003149,0.13161799999999999,bn_520,5.0
306,0.001609,0.15347400000000003,0.246579,0.0011740000000000001,0.0045910000000000005,0.0005,0.021991,0.9986949999999999,0.006412,0.065304,0.13553000000000004,0.000125,0.069082,bn_520,6.0
307,0.000322,0.08299499999999999,0.15974400000000002,0.000175,0.001258,0.000259,0.009881000000000001,0.9995510000000002,0.0035670000000000003,0.031955,0.081599,0.0,0.03701,bn_520,7.0
308,0.0,0.04553800000000001,0.09806499999999999,0.0,0.000554,0.0,0.005324,1.000002,0.00113,0.018262,0.04403499999999999,0.0,0.021028,bn_520,8.0
309,0.0,0.026001999999999997,0.055089,0.0,0.0,0.0,0.003106,1.0000010000000001,0.0,0.010471,0.024334,0.0,0.011023,bn_520,9.0
310,0.0,0.01357,0.032592,0.0,0.0,0.0,0.001119,1.0,0.0,0.004103000000000001,0.01249,0.0,0.0044469999999999996,bn_520,10.0
311,0.0,0.007079,0.019592,0.0,0.0,0.0,0.001,1.0,0.0,0.001652,0.005186,0.0,0.002719,bn_520,11.0
312,0.0,0.003311,0.010280000000000001,0.0,0.0,0.0,0.000922,1.0,0.0,0.001,0.0020580000000000004,0.0,0.0018,bn_520,12.0
313,0.0,0.001453,0.004268,0.0,0.0,0.0,0.0005,1.0,0.0,0.0005,0.001,0.0,0.001085,bn_520,13.0
314,0.0,0.001,0.001996,0.0,0.0,0.0,0.0005,1.0,0.0,0.0005,0.000863,0.0,0.001,bn_520,14.0
315,0.0,0.0007920000000000001,0.001499,0.0,0.0,0.0,1.4e-05,0.9999990000000001,0.0,8.6e-05,0.000499,0.0,5.8e-05,bn_520,15.0
316,0.0,0.0005,0.00103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000361,0.0,0.0,bn_520,16.0
317,0.0,0.000266,0.0005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,17.0
318,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,18.0
319,0.0,0.0,9.7e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,19.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,20.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,21.0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,22.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,23.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,24.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,25.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,26.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,27.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,28.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_520,29.0
330,0.3113079999999994,0.5338010000000002,0.5795589999999999,0.6837760000000018,0.4290659999999999,0.3147100000000001,0.5232129999999998,0.30803500000000017,0.5621130000000004,0.4261509999999992,0.466987,0.5572370000000002,0.6047719999999998,bn_980,0.0
331,0.115137,0.630747,0.6356979999999998,0.8826259999999997,0.26204499999999975,0.11870400000000003,0.44028700000000004,0.11531999999999992,0.7160850000000002,0.3596429999999999,0.4095149999999999,0.6110509999999993,0.7358629999999993,bn_980,1.0
332,0.04163,0.7231689999999994,0.6781559999999996,0.9526459999999992,0.134886,0.045173999999999985,0.29846499999999987,0.044284000000000004,0.8440799999999999,0.306929,0.3460080000000003,0.6597489999999998,0.8202599999999995,bn_980,2.0
333,0.016073,0.8084450000000001,0.7454660000000003,0.9815700000000006,0.06745700000000002,0.017295,0.17414000000000007,0.015413000000000001,0.9228060000000002,0.23559199999999994,0.2902,0.7460590000000002,0.879684,bn_980,3.0
334,0.007169,0.8718889999999999,0.815211,0.9925769999999999,0.032122,0.0060620000000000005,0.094242,0.004948000000000001,0.9682280000000002,0.15359300000000004,0.225585,0.8310399999999998,0.9262779999999997,bn_980,4.0
335,0.002599,0.9181129999999997,0.8617389999999998,0.9972219999999999,0.014337999999999998,0.001313,0.043523000000000006,0.001399,0.9886389999999999,0.09655899999999999,0.16447400000000004,0.902222,0.9590419999999998,bn_980,5.0
336,0.000947,0.9531159999999999,0.9105409999999998,0.9983899999999999,0.00667,0.000331,0.019280000000000002,0.000178,0.995791,0.051671,0.10686000000000001,0.9477159999999999,0.9792879999999999,bn_980,6.0
337,0.0,0.975261,0.9459620000000001,0.9999020000000001,0.003571,0.0,0.009686,0.0,0.9993860000000001,0.024435,0.06094799999999999,0.9736450000000001,0.9903210000000001,bn_980,7.0
338,0.0,0.9871070000000002,0.9699190000000002,1.0000000000000002,0.001363,0.0,0.005094,0.0,0.9999270000000002,0.015526,0.032588,0.9847140000000001,0.9956810000000001,bn_980,8.0
339,0.0,0.994113,0.982404,1.0000010000000001,0.000499,0.0,0.002033,0.0,1.0000010000000001,0.009637,0.019868,0.991554,0.996963,bn_980,9.0
