,Toll Pathway of Drosophila Signaling Pathway_23868318,HH Pathway of Drosophila Signaling Pathways_23868318,Cortical Area Development_20862356,VEGF Pathway of Drosophila Signaling Pathway_23868318,FGF pathway of Drosophila Signaling Pathways_23868318,HCC1954 Breast Cell Line Short-term ErbB Network_24970389,SKBR3 Breast Cell Line Long-term ErbB Network_24970389,BT474 Breast Cell Line Long-term ErbB Network_24970389,B cell differentiation_26751566,HCC1954 Breast Cell Line Long-term ErbB Network_24970389,Body Segmentation in Drosophila 2013_23520449,SKBR3 Breast Cell Line Short-term ErbB Network_24970389,Human Gonadal Sex Determination_26573569,Regulation of the L-arabinose operon of Escherichia coli_28639170,Death Receptor Signaling_20221256,Mammalian Cell Cycle_19118495,Cardiac development_23056457,Processing of Spz Network from the Drosophila Signaling Pathway_23868318,Lac Operon_21563979
293,,0.0,,0.8687458047020917,0.6051480772904735,0.880137442963359,,,,0.3265441951800541,,,,,,,,,
294,,0.0,,0.8702157725104831,0.6063684608635871,0.8654918539206288,,,,0.32776470751389974,,,,,,,,,
295,,0.0,,0.8716906995180074,0.6072869705874658,0.8661804075037631,,,,0.32813262267672366,,,,,,,,,
296,,0.0,,0.8731706108631859,0.6085159700909791,0.8665250899905861,,,,0.3291177353388578,,,,,,,,,
297,,0.0,,0.8746555318547332,0.6109054947506304,0.8668700433660317,,,,0.3289900110251428,,,,,,,,,
298,,0.0,,0.8768923622145509,0.6144220304455702,0.863487197711444,,,,0.33023149581767586,,,,,,,,,
299,,0.0,,0.8798925757287367,0.6175765816680852,0.8638321093775426,,,,0.33060575039238965,,,,,,,,,
300,,0.0,,0.880645824496851,0.619484846534511,0.8641772931280856,,,,0.3293545549672512,,,,,,,,,
301,,0.0,,0.8840513896552501,0.6201235477748964,0.8645227492851516,,,,0.3312328437983802,,,,,,,,,
302,,0.0,,0.8894013570987657,0.6220475468763211,0.8648684781713282,,,,0.33135881673439077,,,,,,,,,
303,,0.0,,0.8912339202709557,0.624371622097821,0.8650414449887808,,,,0.3328779181043093,,,,,,,,,
304,,0.0,,0.8927821704326933,0.6263187786347107,,,,,0.33351495087626737,,,,,,,,,
305,,0.0,,0.8966763224233245,0.6276236176681755,,,,,0.3322493677501846,,,,,,,,,
306,,0.0,,0.8995099328113886,0.6309095324722203,,,,,0.3309818651097508,,,,,,,,,
307,,0.0,,0.901085433480297,0.6311857471364476,,,,,0.3289373005259648,,,,,,,,,
308,,0.0,,0.9050483249567719,0.6327938221321359,,,,,0.3302128664936202,,,,,,,,,
309,,0.0,,0.90784305703731,0.6358084278180982,,,,,0.32892823219424205,,,,,,,,,
310,,0.0,,0.9094477742851435,0.6371574561506206,,,,,0.32931162678374454,,,,,,,,,
311,,0.0,,0.9115396268150306,0.639872693389295,,,,,0.3277543942921591,,,,,,,,,
312,,0.0,,0.9136370150580408,0.6436440073186735,,,,,0.3269703548756685,,,,,,,,,
313,,0.0,,0.9177029119034651,0.6443344638090146,,,,,0.32761124847077083,,,,,,,,,
314,,0.0,,0.9189297150727054,0.6464147161603228,,,,,0.3281257551522343,,,,,,,,,
315,,0.0,,0.920570540917484,0.6506647833760316,,,,,0.3311154647373281,,,,,,,,,
316,,0.0,,0.9222172104226565,0.6527789958919343,,,,,0.3323033670334369,,,,,,,,,
317,,0.0,,0.9238697548614534,0.6563332661133435,,,,,0.3349531597339298,,,,,,,,,
318,,0.0,,0.9263596559810217,0.6577657945243662,,,,,0.3360275076763676,,,,,,,,,
319,,0.0,,0.927192594752595,0.6602877676852158,,,,,0.3281848642154005,,,,,,,,,
320,,0.0,,0.9301196604497761,0.6624648447234451,,,,,0.32169467689243725,,,,,,,,,
321,,0.0,,0.9309593472852687,0.6639241931458505,,,,,0.3203395247277798,,,,,,,,,
322,,0.0,,0.9347566920596485,0.6653899616006269,,,,,0.31898218709695886,,,,,,,,,
323,,0.0,,0.9368796844064404,0.6668621925461172,,,,,0.3175904212166734,,,,,,,,,
324,,0.0,,0.9373054354760395,0.6698262136228648,,,,,0.3179806914620782,,,,,,,,,
325,,0.0,,0.9394399825710105,0.6705713253366228,,,,,0.3181109923612938,,,,,,,,,
326,,0.0,,0.9394399825710105,0.6716920949654888,,,,,0.31941983184895334,,,,,,,,,
327,,0.0,,0.9402965140379584,0.6765922114841855,,,,,0.31981456265787056,,,,,,,,,
328,,0.0,,0.9411546019160669,0.67773314078977,,,,,0.3193917285551251,,,,,,,,,
329,,0.0,,0.9433066588133328,0.6796432335503856,,,,,0.31483081298217214,,,,,,,,,
330,,0.0,,0.9459020966229361,0.6811790492268789,,,,,0.31496121130800875,,,,,,,,,
331,,0.0,,0.9463360526874318,0.6842715229383185,,,,,0.31752548727606955,,,,,,,,,
332,,0.0,,0.9467704053669453,0.6870004796534647,,,,,0.3161396192611659,,,,,,,,,
333,,0.0,,0.9476403027479385,0.6901044713500154,,,,,0.3164987921869294,,,,,,,,,
334,,0.0,,0.9498220251639868,0.693273155152219,,,,,0.315105783046499,,,,,,,,,
335,,0.0,,0.9506975172444351,0.6952683491769005,,,,,0.31550103804152346,,,,,,,,,
336,,0.0,,0.95201377250177,0.6968727627756887,,,,,0.31655985961990074,,,,,,,,,
337,,0.0,,0.9524533310431899,0.6984845721431795,,,,,0.3151593848278554,,,,,,,,,
338,,0.0,,0.9533336616505421,0.7001038285352527,,,,,0.3150805624815075,,,,,,,,,
339,,0.0,,0.9537744348337469,0.7017305836825185,,,,,0.3139358337151769,,,,,,,,,
340,,0.0,,0.9555415931796918,0.7029556024909394,,,,,0.3143344157200037,,,,,,,,,
341,,0.0,,0.9573152835568917,0.7045956063841918,,,,,0.3148674173341023,,,,,,,,,
342,,0.0,,0.9582045895854885,0.7070699605186875,,,,,0.3121644444990764,,,,,,,,,
343,,0.0,,0.9590955422493914,0.7087291737631114,,,,,0.3126958128011618,,,,,,,,,
344,,0.0,,0.9599881461261928,0.7099786852498704,,,,,0.31363002275227725,,,,,,,,,
345,,0.0,,0.9604350687045696,0.711232595151029,,,,,0.3122028287195513,,,,,,,,,
346,,0.0,,0.960882405810468,0.7141756208609448,,,,,0.30608121048192605,,,,,,,,,
347,,0.0,,0.9631253294849299,0.7154443610965276,,,,,0.30463543214086025,,,,,,,,,
348,,0.0,,0.9635751659102998,0.7175689409413779,,,,,0.30199722491729125,,,,,,,,,
349,,0.0,,0.9653787033528911,0.7192776804823617,,,,,0.30225842069852094,,,,,,,,,
350,,0.0,,0.9667357741912416,0.7205645670353038,,,,,0.3025783332287705,,,,,,,,,
351,,0.0,,0.9676426006189458,0.7222875715589187,,,,,0.3011177540618101,,,,,,,,,
352,,0.0,,0.9685511226049688,0.7231521570497719,,,,,0.3019048037928656,,,,,,,,,
353,,0.0,,0.9690060209191261,0.726631226345267,,,,,0.3004386106595563,,,,,,,,,
354,,0.0,,0.9708298769184888,0.7283833019944058,,,,,0.3000972805055398,,,,,,,,,
355,,0.0,,0.9712869096013024,0.7310272618577073,,,,,0.29962367380465044,,,,,,,,,
356,,0.0,,0.9717443709601569,0.732356428660894,,,,,0.3006756260868369,,,,,,,,,
357,,0.0,,0.9726605821207263,0.7362447288001148,,,,,0.3008076334813423,,,,,,,,,
358,,0.0,,0.973119333132645,0.7375906675501223,,,,,0.3020008738649122,,,,,,,,,
359,,0.0,,0.9740381290537942,0.7389415199990973,,,,,0.30253421050705037,,,,,,,,,
360,,0.0,,0.9744981751800663,0.7415194433956226,,,,,0.30280157743131847,,,,,,,,,
361,,0.0,,0.9754195668152046,0.7419732224736305,,,,,0.3074064602007142,,,,,,,,,
362,,0.0,,0.9758809135479989,0.7433378871567463,,,,,0.3085068802721729,,,,,,,,,
363,,0.0,,0.9763426950421511,0.7442504466652384,,,,,0.308783202946784,,,,,,,,,
364,,0.0,,0.9772675647750957,0.7470015740793322,,,,,0.3108176156644583,,,,,,,,,
365,,0.0,,0.9786581454937443,0.7491557768210518,,,,,0.31095816840576374,,,,,,,,,
366,,0.0,,0.9805183945851991,0.7528708572058908,,,,,0.3113805815121734,,,,,,,,,
367,,0.0,,0.9819182093305004,0.754273498433702,,,,,0.3115216380718283,,,,,,,,,
368,,0.0,,0.9823856990987792,0.7552114903168963,,,,,0.31000492560703824,,,,,,,,,
369,,0.0,,0.9833220096941971,0.7570944675270822,,,,,0.3090465424134005,,,,,,,,,
370,,0.0,,0.9837908317852208,0.7575666751376603,,,,,0.30918712038170826,,,,,,,,,
371,,0.0,,0.9842600992497115,0.7589868274082829,,,,,0.3070385205510442,,,,,,,,,
372,,0.0,,0.9856705802395066,0.759936547793238,,,,,0.3069088229313303,,,,,,,,,
373,,0.0,,0.9861416355594356,0.761365578812187,,,,,0.3081001308488846,,,,,,,,,
374,,0.0,,0.986613139439676,0.7623212461118515,,,,,0.30656173608975085,,,,,,,,,
375,,0.0,,0.987557495446371,0.7661679497948243,,,,,0.3051607650304133,,,,,,,,,
376,,0.0,,0.9894516184701717,0.7671356797277361,,,,,0.301073839572796,,,,,,,,,
377,,0.0,,0.9904013958319006,0.7690784685973823,,,,,0.30163108342647565,,,,,,,,,
378,,0.0,,0.9918294713104954,0.7700535460593203,,,,,0.3017707129899341,,,,,,,,,
379,,0.0,,0.9923064082651817,0.7715207922686154,,,,,0.3003516085665082,,,,,,,,,
380,,0.0,,0.9932616538006427,0.7729936226918921,,,,,0.3022517286985587,,,,,,,,,
381,,0.0,,0.9937399636969374,0.7739786277448362,,,,,0.30245458767821587,,,,,,,,,
382,,0.0,,0.9961384108882805,0.7754608362903838,,,,,0.30373039956004566,,,,,,,,,
383,,0.0,,0.9971010210867296,0.7759561641858227,,,,,0.3040153589395685,,,,,,,,,
384,,0.0,,0.9975830212787187,0.7764521232758267,,,,,0.30243819883852635,,,,,,,,,
385,,0.0,,0.9980654857586174,0.7769487147676584,,,,,0.30272248735710716,,,,,,,,,
386,,0.0,,0.9985484151975886,0.7794412007246294,,,,,0.30300730446529245,,,,,,,,,
387,,0.0,,0.9990318102680896,0.7799416121531555,,,,,0.30443937068977106,,,,,,,,,
388,,0.0,,0.999515671643875,0.7804426645211622,,,,,0.3045833133183301,,,,,,,,,
389,,0.0,,0.9980598792799792,0.7847514213272657,,,,,0.30516043142160443,,,,,,,,,
390,,0.0,,,0.7857648788341839,,,,,0.30603017221884404,,,,,,,,,
391,,0.0,,,0.7862725867777159,,,,,0.30646688243139203,,,,,,,,,
392,,0.0,,,0.7867809491976362,,,,,0.30479605450955044,,,,,,,,,
393,,0.0,,,0.7883099759953351,,,,,0.3049416604643533,,,,,,,,,
394,,0.0,,,0.7908715623551701,,,,,0.30486790825121063,,,,,,,,,
395,,0.0,,,0.7913858724417302,,,,,0.3060407788464976,,,,,,,,,
396,,0.0,,,0.7929328116308976,,,,,0.3055276500460853,,,,,,,,,
397,,0.0,,,0.7944857916102842,,,,,0.3059696774378294,,,,,,,,,
398,,0.0,,,0.7976100160301213,,,,,0.3065610172079005,,,,,,,,,
399,,0.0,,,0.7991813322134391,,,,,0.30700600653594456,,,,,,,,,
400,,0.0,,,0.8002323097953684,,,,,0.3098250006122401,,,,,,,,,
401,,0.0,,,0.8007588326782028,,,,,0.31027661572113385,,,,,,,,,
402,,0.0,,,0.8018139534197047,,,,,0.31057841609867526,,,,,,,,,
403,,0.0,,,0.8049960139664686,,,,,0.3170121372133337,,,,,,,,,
404,,0.0,,,0.806596505312596,,,,,0.31697099626995695,,,,,,,,,
405,,0.0,,,0.8076670291457047,,,,,0.3176051495686111,,,,,,,,,
406,,0.0,,,0.8082033541490644,,,,,0.31808241328579573,,,,,,,,,
407,,0.0,,,0.808740389755007,,,,,0.3167289312998964,,,,,,,,,
408,,0.0,,,0.8108956665249897,,,,,0.3166011641175846,,,,,,,,,
409,,0.0,,,0.8136059217464399,,,,,0.3170829004030151,,,,,,,,,
410,,0.0,,,0.8152407622123334,,,,,0.3153898229319943,,,,,,,,,
411,,0.0,,,0.8157871656308237,,,,,0.3148619033437946,,,,,,,,,
412,,0.0,,,0.8163342997825529,,,,,0.3151824417259914,,,,,,,,,
413,,0.0,,,0.8168821661343727,,,,,0.31614793963976556,,,,,,,,,
414,,0.0,,,0.8196325325103649,,,,,0.31630942476902485,,,,,,,,,
415,,0.0,,,0.8229574446888965,,,,,0.31760720091924716,,,,,,,,,
416,,0.0,,,0.8240717335416242,,,,,0.3148769807647848,,,,,,,,,
417,,0.0,,,0.8246300069383188,,,,,0.31503872252224036,,,,,,,,,
418,,0.0,,,0.8268706626766735,,,,,0.315200628626465,,,,,,,,,
419,,0.0,,,0.8285591378494364,,,,,0.3158499015310679,,,,,,,,,
420,,0.0,,,0.8302545024445437,,,,,0.3161755306043278,,,,,,,,,
421,,0.0,,,0.8308211622518961,,,,,0.3144538895161295,,,,,,,,,
422,,0.0,,,0.8313885938158722,,,,,0.3123491565598529,,,,,,,,,
423,,0.0,,,0.8330955348461104,,,,,0.31299724191932504,,,,,,,,,
424,,0.0,,,0.834237383355661,,,,,0.3126166583012049,,,,,,,,,
425,,0.0,,,0.8348094787422875,,,,,0.3131048861433777,,,,,,,,,
426,,0.0,,,0.8353823570203492,,,,,0.31474325551841514,,,,,,,,,
427,,0.0,,,0.8365304686877352,,,,,0.3152380765133891,,,,,,,,,
428,,0.0,,,0.8371057053065715,,,,,0.31469293787372493,,,,,,,,,
429,,0.0,,,0.8376817312758974,,,,,0.3151892232843777,,,,,,,,,
430,,0.0,,,0.8388361577739178,,,,,0.31552094080115883,,,,,,,,,
431,,0.0,,,0.8405737584416066,,,,,0.31337781218736066,,,,,,,,,
432,,0.0,,,0.8411545548138113,,,,,0.3116118776294619,,,,,,,,,
433,,0.0,,,0.8423185516932805,,,,,0.31210670253028167,,,,,,,,,
434,,0.0,,,0.8429017555200421,,,,,0.31243744968349935,,,,,,,,,
435,,0.0,,,0.8434857651587975,,,,,0.311716469181021,,,,,,,,,
436,,0.0,,,0.845242645682552,,,,,0.3122132777775527,,,,,,,,,
437,,0.0,,,0.8470068389571906,,,,,0.3104349790810507,,,,,,,,,
438,,0.0,,,0.8481870530244894,,,,,0.3109310713987836,,,,,,,,,
439,,0.0,,,0.849370551180478,,,,,0.31109678395168017,,,,,,,,,
440,,0.0,,,0.851151986128756,,,,,0.31142873338171145,,,,,,,,,
441,,0.0,,,0.8529408878307481,,,,,0.3096420962540925,,,,,,,,,
442,,0.0,,,0.8547373033295674,,,,,0.3099732098870262,,,,,,,,,
443,,0.0,,,0.8565412800643428,,,,,0.3081812521209021,,,,,,,,,
444,,0.0,,,0.8583528658743944,,,,,0.3095065342536638,,,,,,,,,
445,,0.0,,,0.8607802334034741,,,,,0.30672491664841756,,,,,,,,,
446,,0.0,,,0.862609762044072,,,,,0.3070566282762849,,,,,,,,,
447,,0.0,,,0.8656762708987863,,,,,0.3063152342871781,,,,,,,,,
448,,0.0,,,0.867526633980768,,,,,0.3068134762138271,,,,,,,,,
449,,0.0,,,0.870006089804802,,,,,0.3074802958355229,,,,,,,,,
450,,0.0,,,0.8706281636246683,,,,,0.3078147809892586,,,,,,,,,
451,,0.0,,,0.8724997190751984,,,,,0.30615635272268443,,,,,,,,,
452,,0.0,,,0.8743793156175055,,,,,0.3064903121063588,,,,,,,,,
453,,0.0,,,0.8762670051856848,,,,,0.3071603955772356,,,,,,,,,
454,,0.0,,,0.8781628401620241,,,,,0.30732836913099165,,,,,,,,,
455,,0.0,,,0.880703382151573,,,,,0.3074965243466534,,,,,,,,,
456,,0.0,,,0.8819791581384335,,,,,0.3069148905883595,,,,,,,,,
457,,0.0,,,0.8826184293432254,,,,,0.30708318623783537,,,,,,,,,
458,,0.0,,,0.8845417998502978,,,,,0.3066680522742459,,,,,,,,,
459,,0.0,,,0.8864735480540533,,,,,0.30625111072656813,,,,,,,,,
460,,0.0,,,0.8871193352998604,,,,,0.306419869743486,,,,,,,,,
461,,0.0,,,0.8884137288105303,,,,,0.30440139566926117,,,,,,,,,
462,,0.0,,,0.8903623974557345,,,,,0.3050742345639003,,,,,,,,,
463,,0.0,,,0.8910138495023324,,,,,0.3054117574487273,,,,,,,,,
464,,0.0,,,0.8916662529255212,,,,,0.3037212312837093,,,,,,,,,
465,,0.0,,,0.8923196098109005,,,,,0.30405819593090017,,,,,,,,,
466,,0.0,,,0.8929739222501708,,,,,0.3021928785319201,,,,,,,,,
467,,0.0,,,0.8949426139003063,,,,,0.30125868357906477,,,,,,,,,
468,,0.0,,,0.8969199814270237,,,,,0.29938721272241653,,,,,,,,,
469,,0.0,,,0.8975810418282917,,,,,0.2997207055765825,,,,,,,,,
470,,0.0,,,0.8995700666877702,,,,,0.2992829202561232,,,,,,,,,
471,,0.0,,,0.9002350300393424,,,,,0.29961740266120895,,,,,,,,,
472,,0.0,,,0.9015679023306331,,,,,0.2986761085367719,,,,,,,,,
473,,0.0,,,0.9022358156229224,,,,,0.2996814308630539,,,,,,,,,
474,,0.0,,,0.9042454903371543,,,,,0.30001802577206466,,,,,,,,,
475,,0.0,,,0.9069389868522953,,,,,0.2984610385720344,,,,,,,,,
476,,0.0,,,0.9089696346757351,,,,,0.2975122926041856,,,,,,,,,
477,,0.0,,,0.9096485340757005,,,,,0.2956116299002283,,,,,,,,,
478,,0.0,,,0.9103284456302246,,,,,0.2974004391678827,,,,,,,,,
479,,0.0,,,0.9110093716044911,,,,,0.2998765314351604,,,,,,,,,
480,,0.0,,,0.9116913142704475,,,,,0.30021731356704734,,,,,,,,,
481,,0.0,,,0.912374275906831,,,,,0.29943073093529976,,,,,,,,,
482,,0.0,,,0.9137432652399287,,,,,0.3010726262643374,,,,,,,,,
483,,0.0,,,0.914429297528294,,,,,0.3012442669461083,,,,,,,,,
484,,0.0,,,0.9151163579704407,,,,,0.3026243850664329,,,,,,,,,
485,,0.0,,,0.9158044488794365,,,,,0.30314515613238413,,,,,,,,,
486,,0.0,,,0.9171837313849919,,,,,0.30252804118185256,,,,,,,,,
487,,0.0,,,0.91787492764251,,,,,0.30374971583794885,,,,,,,,,
488,,0.0,,,0.919954764547243,,,,,0.3018095315308056,,,,,,,,,
489,,0.0,,,0.9206501340766503,,,,,0.30250838324258406,,,,,,,,,
490,,0.0,,,0.9213465528296254,,,,,0.30285900966929163,,,,,,,,,
491,,0.0,,,0.9220440231826773,,,,,0.3020596729139389,,,,,,,,,
492,,0.0,,,0.9227425475194974,,,,,0.3022350304279716,,,,,,,,,
493,,0.0,,,0.9234421282309867,,,,,0.30178440153117037,,,,,,,,,
494,,0.0,,,0.9241427677152835,,,,,0.30098060695056045,,,,,,,,,
495,,0.0,,,0.9248444683777901,,,,,0.3013316951641393,,,,,,,,,
496,,0.0,,,0.9269559615981388,,,,,0.30311484436278335,,,,,,,,,
497,,0.0,,,0.9276619311737632,,,,,0.30213601090601405,,,,,,,,,
498,,0.0,,,0.9283689740645433,,,,,0.29982520299510684,,,,,,,,,
499,,0.0,,,0.9290770927200502,,,,,0.2999999805585927,,,,,,,,,
500,,0.0,,,0.9297862895973149,,,,,0.29820938262039837,,,,,,,,,
501,,0.0,,,0.9304965671608563,,,,,0.29873273197480954,,,,,,,,,
502,,0.0,,,0.9312079278827099,,,,,0.2990826409173641,,,,,,,,,
503,,0.0,,,0.9319203742424571,,,,,0.2982705944261974,,,,,,,,,
504,,0.0,,,0.934064252058656,,,,,0.29844558525400183,,,,,,,,,
505,,0.0,,,0.9347810659177056,,,,,0.2994998049958917,,,,,,,,,
506,,0.0,,,0.9362179906112439,,,,,0.29886013789373705,,,,,,,,,
507,,0.0,,,0.9369381065044081,,,,,0.296871242026239,,,,,,,,,
508,,0.0,,,0.9376593281472321,,,,,0.2948777000161316,,,,,,,,,
509,,0.0,,,0.939105098884906,,,,,0.2952267835455366,,,,,,,,,
510,,0.0,,,0.9398296531009079,,,,,0.29322664837599943,,,,,,,,,
511,,0.0,,,0.9405553233089344,,,,,0.2934005297838387,,,,,,,,,
512,,0.0,,,0.9412821120893267,,,,,0.29409809711719864,,,,,,,,,
513,,0.0,,,0.9427390557284089,,,,,0.2937927403267308,,,,,,,,,
514,,0.0,,,0.9434692157877093,,,,,0.2924750284927027,,,,,,,,,
515,,0.0,,,0.9449329254477102,,,,,0.29251391143943223,,,,,,,,,
516,,0.0,,,0.9464011720065555,,,,,0.29167331656227513,,,,,,,,,
517,,0.0,,,0.9471370032199644,,,,,0.28963683414087943,,,,,,,,,
518,,0.0,,,0.9486120947803282,,,,,0.2886167749654234,,,,,,,,,
519,,0.0,,,0.9493513604582596,,,,,0.28657300985280587,,,,,,,,,
520,,0.0,,,0.9500917763024987,,,,,0.286919265401363,,,,,,,,,
521,,0.0,,,0.9508333449993175,,,,,0.2882908667240039,,,,,,,,,
522,,0.0,,,0.9515760692433596,,,,,0.28863979632033515,,,,,,,,,
523,,0.0,,,0.9530649951937428,,,,,0.28555950688775367,,,,,,,,,
524,,0.0,,,0.9538112023315246,,,,,0.28607987020362335,,,,,,,,,
525,,0.0,,,0.9553071185745948,,,,,0.2864278206624754,,,,,,,,,
526,,0.0,,,0.9560568331624433,,,,,0.28677660789341286,,,,,,,,,
527,,0.0,,,0.9568077223971907,,,,,0.2857437824848338,,,,,,,,,
528,,0.0,,,0.9583130358672759,,,,,0.28367439923517,,,,,,,,,
529,,0.0,,,0.9598230811915527,,,,,0.2840209173291092,,,,,,,,,
530,,0.0,,,0.9613378807165535,,,,,0.2819444560904081,,,,,,,,,
531,,0.0,,,0.9620970703261227,,,,,0.2798629740864283,,,,,,,,,
532,,0.0,,,0.9643818324606335,,,,,0.27777645308524035,,,,,,,,,
533,,0.0,,,0.9651458270810548,,,,,0.2781175032307936,,,,,,,,,
534,,0.0,,,0.965911030081903,,,,,0.2788020894632443,,,,,,,,,
535,,0.0,,,0.9666774443323192,,,,,0.2796625146328364,,,,,,,,,
536,,0.0,,,0.9674450727105347,,,,,0.2801812906674805,,,,,,,,,
537,,0.0,,,0.9689839834089586,,,,,0.28035463847737885,,,,,,,,,
538,,0.0,,,0.9697552715314072,,,,,0.280701970119772,,,,,,,,,
539,,0.0,,,0.9705277853862084,,,,,0.2813991884117881,,,,,,,,,
540,,0.0,,,0.9713015278975897,,,,,0.282803933166506,,,,,,,,,
541,,0.0,,,0.9736301567533483,,,,,0.2817431932351862,,,,,,,,,
542,,0.0,,,0.9751887733048794,,,,,,,,,,,,,,
543,,0.0,,,0.9767523754609082,,,,,,,,,,,,,,
544,,0.0,,,0.9775360536220471,,,,,,,,,,,,,,
545,,0.0,,,0.9791071791574107,,,,,,,,,,,,,,
546,,0.0,,,0.9798946325793412,,,,,,,,,,,,,,
547,,0.0,,,0.9806833504854267,,,,,,,,,,,,,,
548,,0.0,,,0.9814733359238572,,,,,,,,,,,,,,
549,,0.0,,,0.9822645919526276,,,,,,,,,,,,,,
550,,0.0,,,0.9830571216395777,,,,,,,,,,,,,,
551,,0.0,,,0.9838509280624315,,,,,,,,,,,,,,
552,,0.0,,,0.9846460143088371,,,,,,,,,,,,,,
553,,0.0,,,0.9854423834764074,,,,,,,,,,,,,,
554,,0.0,,,0.9870389830155538,,,,,,,,,,,,,,
555,,0.0,,,0.9878392196325391,,,,,,,,,,,,,,
556,,0.0,,,0.9886407516615886,,,,,,,,,,,,,,
557,,0.0,,,0.9902477145582521,,,,,,,,,,,,,,
558,,0.0,,,0.991053151752615,,,,,,,,,,,,,,
559,,0.0,,,0.9918598970126229,,,,,,,,,,,,,,
560,,0.0,,,0.9926679535274002,,,,,,,,,,,,,,
561,,0.0,,,0.9934773244964465,,,,,,,,,,,,,,
562,,0.0,,,0.9942880131296794,,,,,,,,,,,,,,
563,,0.0,,,0.9951000226474762,,,,,,,,,,,,,,
564,,0.0,,,0.9959133562807173,,,,,,,,,,,,,,
565,,0.0,,,0.9942693540295889,,,,,,,,,,,,,,
566,,0.0,,,0.9950840030210499,,,,,,,,,,,,,,
567,,0.0,,,0.9958999847786422,,,,,,,,,,,,,,
568,,0.0,,,0.9967173025756524,,,,,,,,,,,,,,
569,,0.0,,,0.9934130349510696,,,,,,,,,,,,,,
570,,0.0,,,,,,,,,,,,,,,,,
571,,0.0,,,,,,,,,,,,,,,,,
572,,0.0,,,,,,,,,,,,,,,,,
573,,0.0,,,,,,,,,,,,,,,,,
574,,0.0,,,,,,,,,,,,,,,,,
575,,0.0,,,,,,,,,,,,,,,,,
576,,0.0,,,,,,,,,,,,,,,,,
577,,0.0,,,,,,,,,,,,,,,,,
578,,0.0,,,,,,,,,,,,,,,,,
579,,0.0,,,,,,,,,,,,,,,,,
580,,0.0,,,,,,,,,,,,,,,,,
581,,0.0,,,,,,,,,,,,,,,,,
582,,0.0,,,,,,,,,,,,,,,,,
583,,0.0,,,,,,,,,,,,,,,,,
584,,0.0,,,,,,,,,,,,,,,,,
585,,0.0,,,,,,,,,,,,,,,,,
586,,0.0,,,,,,,,,,,,,,,,,
587,,0.0,,,,,,,,,,,,,,,,,
588,,0.0,,,,,,,,,,,,,,,,,
589,,0.0,,,,,,,,,,,,,,,,,
590,,0.0,,,,,,,,,,,,,,,,,
591,,0.0,,,,,,,,,,,,,,,,,
592,,0.0,,,,,,,,,,,,,,,,,
593,,0.0,,,,,,,,,,,,,,,,,
594,,0.0,,,,,,,,,,,,,,,,,
595,,0.0,,,,,,,,,,,,,,,,,
596,,0.0,,,,,,,,,,,,,,,,,
597,,0.0,,,,,,,,,,,,,,,,,
598,,0.0,,,,,,,,,,,,,,,,,
599,,0.0,,,,,,,,,,,,,,,,,
600,,0.0,,,,,,,,,,,,,,,,,
601,,0.0,,,,,,,,,,,,,,,,,
602,,0.0,,,,,,,,,,,,,,,,,
603,,0.0,,,,,,,,,,,,,,,,,
604,,0.0,,,,,,,,,,,,,,,,,
605,,0.0,,,,,,,,,,,,,,,,,
606,,0.0,,,,,,,,,,,,,,,,,
607,,0.0,,,,,,,,,,,,,,,,,
608,,0.0,,,,,,,,,,,,,,,,,
609,,0.0,,,,,,,,,,,,,,,,,
610,,0.0,,,,,,,,,,,,,,,,,
611,,0.0,,,,,,,,,,,,,,,,,
612,,0.0,,,,,,,,,,,,,,,,,
613,,0.0,,,,,,,,,,,,,,,,,
614,,0.0,,,,,,,,,,,,,,,,,
615,,0.0,,,,,,,,,,,,,,,,,
616,,0.0,,,,,,,,,,,,,,,,,
617,,0.0,,,,,,,,,,,,,,,,,
618,,0.0,,,,,,,,,,,,,,,,,
619,,0.0,,,,,,,,,,,,,,,,,
620,,0.0,,,,,,,,,,,,,,,,,
621,,0.0,,,,,,,,,,,,,,,,,
622,,0.0,,,,,,,,,,,,,,,,,
623,,0.0,,,,,,,,,,,,,,,,,
624,,0.0,,,,,,,,,,,,,,,,,
625,,0.0,,,,,,,,,,,,,,,,,
626,,0.0,,,,,,,,,,,,,,,,,
627,,0.0,,,,,,,,,,,,,,,,,
628,,0.0,,,,,,,,,,,,,,,,,
629,,0.0,,,,,,,,,,,,,,,,,
630,,0.0,,,,,,,,,,,,,,,,,
631,,0.0,,,,,,,,,,,,,,,,,
632,,0.0,,,,,,,,,,,,,,,,,
633,,0.0,,,,,,,,,,,,,,,,,
634,,0.0,,,,,,,,,,,,,,,,,
635,,0.0,,,,,,,,,,,,,,,,,
636,,0.0,,,,,,,,,,,,,,,,,
637,,0.0,,,,,,,,,,,,,,,,,
638,,0.0,,,,,,,,,,,,,,,,,
639,,0.0,,,,,,,,,,,,,,,,,
640,,0.0,,,,,,,,,,,,,,,,,
641,,0.0,,,,,,,,,,,,,,,,,
642,,0.0,,,,,,,,,,,,,,,,,
643,,0.0,,,,,,,,,,,,,,,,,
644,,0.0,,,,,,,,,,,,,,,,,
645,,0.0,,,,,,,,,,,,,,,,,
646,,0.0,,,,,,,,,,,,,,,,,
647,,0.0,,,,,,,,,,,,,,,,,
648,,0.0,,,,,,,,,,,,,,,,,
